"","Username","Post","Time","Date","Time1","Hour"
"2835",267,"He worked/studied australia so only had the older uniform (Before 2009/2010 one). Then he playboi so never go get new set when he come back. His laopei at home ask him why never change, he said same one. Then Cpt Long Bin gan him dip dip during briefing in front of company. So LLST go emart and get new uniform. I like how they made us think it is new, no name tag or formation/vocation badge. First Mediacock show i watch in years.","10-08-2017, 03:03 PM",2017-08-10,"03:03 PM",3
"2836",361,"haha sounds quite funny, he not pai seh uniform different from others? shall find on toggle catch up. i long time never follow mediacorpse drama too.","10-08-2017, 03:13 PM",2017-08-10,"03:13 PM",3
"2837",267,"Fu Er Dai/Ah Sia Kia. To them ish nothing. I tempted to buy one month premium to watch this show.","10-08-2017, 03:13 PM",2017-08-10,"03:13 PM",3
"2838",144,"Edmw's favourite plot. When you are your boss' occifer, tekan him gao gaoPosted with SM-T820 via PCWX","10-08-2017, 03:14 PM",2017-08-10,"03:14 PM",3
"2839",200,"Noticed that the drama OST album is suddenly not available on Spotify, wondering am I the only one?","10-08-2017, 03:42 PM",2017-08-10,"03:42 PM",3
"2840",249,"The whole drama so far is really about how NS farks your life up Cannot work  Cannot be with family Broken relationships  Mindef give money for such quality, Jin satkis","10-08-2017, 03:43 PM",2017-08-10,"03:43 PM",3
"2841",267,"I think later on will have some terrorism/war scenario **** to make wifes/girlfriends be more understanding of the purpose of NS.","10-08-2017, 03:45 PM",2017-08-10,"03:45 PM",3
"2842",122,"Is this his first ict after he come back from aust?
He shd be using the old sbo also.
He miss becoz he is m16 trained. Not sar21 trained.","10-08-2017, 03:51 PM",2017-08-10,"03:51 PM",3
"2843",399,"Yea, she looks different now but not like plastic surgery kind of different.","10-08-2017, 03:58 PM",2017-08-10,"03:58 PM",3
"2844",122,"Chio. Marry me please","10-08-2017, 04:03 PM",2017-08-10,"04:03 PM",4
"2845",267,"Should be first ICT. Surprised though, i know so many friends come back from overseas study, all never get called up. They didnt show him wearing SBO/LBV My time was the transition period from previous uniform to pixelised. My BMT gun issuance ceremony also slightly delayed to wait for SAR-21. Almost got to use M-16.","10-08-2017, 04:03 PM",2017-08-10,"04:03 PM",4
"2846",122,"Why oc can apply leave.
Pierre cannot apply leave go meet girls?","10-08-2017, 05:43 PM",2017-08-10,"05:43 PM",5
"2847",44,"The world is unfair","10-08-2017, 07:23 PM",2017-08-10,"07:23 PM",7
"2848",122,"Start liaozPosted with ","10-08-2017, 09:01 PM",2017-08-10,"09:01 PM",9
"2849",41,"Knn ... SMLJ
Y i in navy 2 yrs bo this kind of thing huan ? ","10-08-2017, 09:03 PM",2017-08-10,"09:03 PM",9
"2850",122,"Where she going?","10-08-2017, 09:03 PM",2017-08-10,"09:03 PM",9
"2851",409,"Hahahaha tan kim poh lai liao","10-08-2017, 09:03 PM",2017-08-10,"09:03 PM",9
"2852",122,"Ict over?","10-08-2017, 09:03 PM",2017-08-10,"09:03 PM",9
"2853",428,"Lol.........","10-08-2017, 09:04 PM",2017-08-10,"09:04 PM",9
"2854",402," so funny.....","10-08-2017, 09:04 PM",2017-08-10,"09:04 PM",9
"2855",409,"Wah pandan garden","10-08-2017, 09:05 PM",2017-08-10,"09:05 PM",9
"2856",401,"Haha, now boss is best","10-08-2017, 09:05 PM",2017-08-10,"09:05 PM",9
"2857",211,"Tio tekan back...","10-08-2017, 09:05 PM",2017-08-10,"09:05 PM",9
"2858",449,"responsible
teamwork
discipline
drive","10-08-2017, 09:05 PM",2017-08-10,"09:05 PM",9
"2859",122,"now he know. In NS abuse power is useless.
Welcome back to reality","10-08-2017, 09:07 PM",2017-08-10,"09:07 PM",9
"2860",409,"Paige going ocs be instructor wor","10-08-2017, 09:07 PM",2017-08-10,"09:07 PM",9
"2861",142,"Kum gong siao on ICT real life tio pwn deep deep.","10-08-2017, 09:07 PM",2017-08-10,"09:07 PM",9
"2862",181,"Paige arm like flappy hor..near the armpit area","10-08-2017, 09:09 PM",2017-08-10,"09:09 PM",9
"2863",403,"Nabei la, ****er kiss moi Paige","10-08-2017, 09:09 PM",2017-08-10,"09:09 PM",9
"2864",122,"Where r the terrorists?","10-08-2017, 09:09 PM",2017-08-10,"09:09 PM",9
"2865",399,"Aiyoooo, paige and desmond so sweet. And she piak his face so hard.","10-08-2017, 09:10 PM",2017-08-10,"09:10 PM",9
"2866",305,"Paige transfer to where ah?","10-08-2017, 09:10 PM",2017-08-10,"09:10 PM",9
"2867",61,"Using edmwer's reply will be: She's transferring to my bunk.","10-08-2017, 09:12 PM",2017-08-10,"09:12 PM",9
"2868",122,"Nice tattoo sleaves","10-08-2017, 09:14 PM",2017-08-10,"09:14 PM",9
"2869",41,"Knnn ... the tattoos kan fake ","10-08-2017, 09:14 PM",2017-08-10,"09:14 PM",9
"2870",403,"Lj the bad guys useless like sai, so easy let maya catch","10-08-2017, 09:14 PM",2017-08-10,"09:14 PM",9
"2871",29,"She waved her SGSecure app sia","10-08-2017, 09:14 PM",2017-08-10,"09:14 PM",9
"2872",402,"roger that!!","10-08-2017, 09:15 PM",2017-08-10,"09:15 PM",9
"2873",371,"I think the slap was unexpected and for reals...","10-08-2017, 09:15 PM",2017-08-10,"09:15 PM",9
"2874",401,"Darryl like her Junguang rival lai liao","10-08-2017, 09:16 PM",2017-08-10,"09:16 PM",9
"2875",122,"Roger that again.
She going to step 2 boats?","10-08-2017, 09:16 PM",2017-08-10,"09:16 PM",9
"2876",42,"Is this Darryl related to James Seah? His behaviour very alike to James.我在我的狗窝 ❤️ HardwareZone Forums app","10-08-2017, 09:16 PM",2017-08-10,"09:16 PM",9
"2877",371,"Yah.... drama rama to come in next 5 episodes","10-08-2017, 09:16 PM",2017-08-10,"09:16 PM",9
"2878",106,"","10-08-2017, 09:16 PM",2017-08-10,"09:16 PM",9
"2879",122,"Are all police uncles so handsome?","10-08-2017, 09:17 PM",2017-08-10,"09:17 PM",9
"2880",84,"This guy real life police?","10-08-2017, 09:17 PM",2017-08-10,"09:17 PM",9
"2881",181,"Paige skin really damn power","10-08-2017, 09:17 PM",2017-08-10,"09:17 PM",9
"2882",399,"Paige's skin kut kut one.. so prettyyyy","10-08-2017, 09:18 PM",2017-08-10,"09:18 PM",9
"2883",211,"So this mata is the third party guy lol?","10-08-2017, 09:18 PM",2017-08-10,"09:18 PM",9
"2884",478,"he say roger that 3x more paige gonna rape him","10-08-2017, 09:18 PM",2017-08-10,"09:18 PM",9
"2885",409,"Use a drone to film the drone haha","10-08-2017, 09:18 PM",2017-08-10,"09:18 PM",9
"2886",181,"She can fall in love with just 2 words","10-08-2017, 09:18 PM",2017-08-10,"09:18 PM",9
"2887",122,"I am also air force leh","10-08-2017, 09:19 PM",2017-08-10,"09:19 PM",9
"2888",298,"Worst actor in this show lailiao .. Knn so old liao acting still so raw","10-08-2017, 09:19 PM",2017-08-10,"09:19 PM",9
"2889",298,"Omg ... The verse and dialogue damn cliche and 70s. He has muscles for brain","10-08-2017, 09:21 PM",2017-08-10,"09:21 PM",9
"2890",122,"Oh.. They are father n son.
Almost forgot","10-08-2017, 09:21 PM",2017-08-10,"09:21 PM",9
"2891",181,"Is the backgroud fake??? How come so blur","10-08-2017, 09:22 PM",2017-08-10,"09:22 PM",9
"2892",403,"CB, siao cha bo suddenly shout , scare moi","10-08-2017, 09:22 PM",2017-08-10,"09:22 PM",9
"2893",95,"Epic moment later kym will see ZGP","10-08-2017, 09:22 PM",2017-08-10,"09:22 PM",9
"2894",402,"my bmt buddy very good.  help me to wash my underwears while I attn C.","10-08-2017, 09:23 PM",2017-08-10,"09:23 PM",9
"2895",95,"How did you see it??  
Got screen shot?","10-08-2017, 09:23 PM",2017-08-10,"09:23 PM",9
"2896",252,"The whole show should just focus on lcp tan Kim poh.. other parts damn boring. Nv show tan Kim poh go CO office to complain.. sigh","10-08-2017, 09:24 PM",2017-08-10,"09:24 PM",9
"2897",402,"Kim's acting is really horrible.","10-08-2017, 09:26 PM",2017-08-10,"09:26 PM",9
"2898",401,"Need pierre then nice","10-08-2017, 09:27 PM",2017-08-10,"09:27 PM",9
"2899",42,"Wah so strong.","10-08-2017, 09:27 PM",2017-08-10,"09:27 PM",9
"2900",409,"Omg nana really damn bony","10-08-2017, 09:28 PM",2017-08-10,"09:28 PM",9
"2901",298,"Kym should be a dj, just that her voice can make erect man soft","10-08-2017, 09:28 PM",2017-08-10,"09:28 PM",9
"2902",181,"Wah..nana skin so fair!","10-08-2017, 09:28 PM",2017-08-10,"09:28 PM",9
"2903",449,"wah the show so good let kym ng eat tofu.","10-08-2017, 09:28 PM",2017-08-10,"09:28 PM",9
"2904",42,"Don't know why this Cloudie like sibei eng. Got work like no work.","10-08-2017, 09:28 PM",2017-08-10,"09:28 PM",9
"2905",449,"this girlfriend is like some child actor. issit? the dimple like 1 xmm last time. cant remember.","10-08-2017, 09:29 PM",2017-08-10,"09:29 PM",9
"2906",106,"they trying to say air force and navy nothing to do? Sisters seen more out of camp than in camp. LOL","10-08-2017, 09:29 PM",2017-08-10,"09:29 PM",9
"2907",401,"No wonder break up.  Haolian n stubborn","10-08-2017, 09:30 PM",2017-08-10,"09:30 PM",9
"2908",451,"I agree... I think most will relate to him","10-08-2017, 09:31 PM",2017-08-10,"09:31 PM",9
"2909",122,"Break break break break break","10-08-2017, 09:31 PM",2017-08-10,"09:31 PM",9
"2910",34,"Kim Poh best character in the show","10-08-2017, 09:32 PM",2017-08-10,"09:32 PM",9
"2911",399,"Wah princess attitude","10-08-2017, 09:32 PM",2017-08-10,"09:32 PM",9
"2912",401,"Both also in wrong The girl also one kind one","10-08-2017, 09:32 PM",2017-08-10,"09:32 PM",9
"2913",41,"Cloudie also keep ask Shane Pow to play 
In the end tio fark ","10-08-2017, 09:33 PM",2017-08-10,"09:33 PM",9
"2914",42,"Tan Kim Poh lai liao. And his Kym  ","10-08-2017, 09:33 PM",2017-08-10,"09:33 PM",9
"2915",106,"this show damn over reliance on drone....","10-08-2017, 09:33 PM",2017-08-10,"09:33 PM",9
"2916",466,"This kind of girl no good la put friends first","10-08-2017, 09:33 PM",2017-08-10,"09:33 PM",9
"2917",298,"Ha tkp sibei sian","10-08-2017, 09:33 PM",2017-08-10,"09:33 PM",9
"2918",401,"As long as got tan kim poh, sure nice to watch","10-08-2017, 09:34 PM",2017-08-10,"09:34 PM",9
"2919",181,"Ya..both also got wrong and right One anti social one outgoing..hard to gum","10-08-2017, 09:34 PM",2017-08-10,"09:34 PM",9
"2920",407,"Pierre for saf best nsman hahahah","10-08-2017, 09:35 PM",2017-08-10,"09:35 PM",9
"2921",478,"要顾家
还有照顾你们两个老人家
lol kim poh","10-08-2017, 09:35 PM",2017-08-10,"09:35 PM",9
"2922",42,"Not easy to get your partner to bond with your friends. I also tried till give up.","10-08-2017, 09:35 PM",2017-08-10,"09:35 PM",9
"2923",211,"Tan kim poh is more entertaining leh","10-08-2017, 09:36 PM",2017-08-10,"09:36 PM",9
"2924",305,"I loled at the big eyes part...","10-08-2017, 09:36 PM",2017-08-10,"09:36 PM",9
"2925",263,"Book out is to have mind blowing sex!!!! Not watch movie and have dinner!!!","10-08-2017, 09:36 PM",2017-08-10,"09:36 PM",9
"2926",122,"Bmt nsf is like dat one leh.
Tired already still need to entertain her friends.
This is how ns cause relationship problem.","10-08-2017, 09:36 PM",2017-08-10,"09:36 PM",9
"2927",371,"Imagine every where she goes...there are guys who say roger that... i think she will go crazy...","10-08-2017, 09:37 PM",2017-08-10,"09:37 PM",9
"2928",42," Like see some angel.","10-08-2017, 09:37 PM",2017-08-10,"09:37 PM",9
"2929",211,"Tan kim poh found his destiny lover liao","10-08-2017, 09:37 PM",2017-08-10,"09:37 PM",9
"2930",34,"Unbelievable tan kim poh can go after kym","10-08-2017, 09:37 PM",2017-08-10,"09:37 PM",9
"2931",122,"Omg.. Pierre like milf. Lao auntie.
Totally spoil his character","10-08-2017, 09:37 PM",2017-08-10,"09:37 PM",9
"2932",401,"Wah so fast tan kim poh bei meiguang attracted","10-08-2017, 09:38 PM",2017-08-10,"09:38 PM",9
"2933",34,"I wanna puke liao","10-08-2017, 09:38 PM",2017-08-10,"09:38 PM",9
"2934",181,"Ya lor...why ar???","10-08-2017, 09:38 PM",2017-08-10,"09:38 PM",9
"2935",211,"Change of heart liao","10-08-2017, 09:38 PM",2017-08-10,"09:38 PM",9
"2936",449,"knn kym sibei shiok in this show. just now eat xdd tofu. now got mediacock most yandao kia like.","10-08-2017, 09:39 PM",2017-08-10,"09:39 PM",9
"2937",371,"Impossible playboy womaniser will change taste and love milf!","10-08-2017, 09:39 PM",2017-08-10,"09:39 PM",9
"2938",122,"No other suitable age actress for this role liaoz meh?","10-08-2017, 09:39 PM",2017-08-10,"09:39 PM",9
"2939",42,"Soon you will know why.","10-08-2017, 09:39 PM",2017-08-10,"09:39 PM",9
"2940",292,"Last time Kym was Air Stewardness. Then She modeled and then release an album before went into hosting.. City Magazine which was a big hit. ","10-08-2017, 09:40 PM",2017-08-10,"09:40 PM",9
"2941",211,"Attentive to female friend include ms mei Guang ","10-08-2017, 09:41 PM",2017-08-10,"09:41 PM",9
"2942",401,"Last time Kym was Air Stewardness. Then She modeled and then release an album before went into hosting.. City Magazine which was a big hit.  Serious, which airline de?","10-08-2017, 09:41 PM",2017-08-10,"09:41 PM",9
"2943",292,"Both of them about same age what. i think 1976 +/-..","10-08-2017, 09:41 PM",2017-08-10,"09:41 PM",9
"2944",42,"小白船  ","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2945",34,"Looool 小白船","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2946",402,"little white boat sia ","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2947",125,"The grandpa change ppl act ah?","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2948",449,"Last time Kym was Air Stewardness. Then She modeled and then release an album before went into hosting.. City Magazine which was a big hit.  that variety show all the hosts last time everyone like. after that show no more all the hosts like fall from grace liao. sharon au kana the worst. ","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2949",211,"The past is so farnee aahahah","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2950",42,"No leh. Kym 50, Pierre only 43.","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2951",401,"Lol, no wonder like jiejie","10-08-2017, 09:42 PM",2017-08-10,"09:42 PM",9
"2952",122,"Small white boat.
Jie di lian siol","10-08-2017, 09:43 PM",2017-08-10,"09:43 PM",9
"2953",211,"I be ur gf when u grow up ","10-08-2017, 09:43 PM",2017-08-10,"09:43 PM",9
"2954",181,"Wah...this song...7 mth lover","10-08-2017, 09:43 PM",2017-08-10,"09:43 PM",9
"2955",81,"This part abit wanna puke lol","10-08-2017, 09:43 PM",2017-08-10,"09:43 PM",9
"2956",322,"Omg initially thought the buibui xmm was kym ","10-08-2017, 09:43 PM",2017-08-10,"09:43 PM",9
"2957",44,"Small white boat!","10-08-2017, 09:43 PM",2017-08-10,"09:43 PM",9
"2958",34,"Looooooollllooool","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2959",478,"lol now 老白船 still like","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2960",409,"Zhu ying quite nap","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2961",61,"Wah 关怀方式 damn retro","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2962",106,"guang huai fang shi siol!","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2963",428,"Chen han wei sia","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2964",41,"Y gotch chen han wei !?! ","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2965",212,"I did not know Kym so desirable. ","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2966",133,"Knn damn funny pierre png like zhong qing","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2967",44,"What is this scene","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2968",484,"Knn 关怀方式....","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2969",181,"Zhu ying very chio!!","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2970",211,"Classic song sei","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2971",401,"Wtf man, so lol","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2972",407,"What the saf drama become ??","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2973",91,"Lol.. SMLJ.. Hahaha","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2974",444,"Wtf is this!","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2975",300,"Wtf not enough footage use old one","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2976",409,"Hahahaha so cliche sia","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2977",34,"小白船打小飞机颜色健康","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2978",42,"This Pierre like 思春。","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2979",110,"Shite just got real sia...puke","10-08-2017, 09:44 PM",2017-08-10,"09:44 PM",9
"2980",363,"","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2981",211,"小白船 tan kim poh jin happy","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2982",401,"Finally found u, omg He been waiting to date her, no way","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2983",181,"Desmond damn shedded sia..can see his muscle detail","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2984",263,"Wahahahahaha 😂","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2985",16,"Lol chw long hair era","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2986",122,"Go find my ns buddy and tackle his sister now!","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2987",449,"the father going heart attack again liao.","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2988",402,"ya. kym born in 196x one.","10-08-2017, 09:45 PM",2017-08-10,"09:45 PM",9
"2989",91,"SMLJ... Hahaha. Wtf.","10-08-2017, 09:46 PM",2017-08-10,"09:46 PM",9
"2990",181,"Hahaaa..ok leh...quite nice... The lead also use old songs","10-08-2017, 09:46 PM",2017-08-10,"09:46 PM",9
